2026-07-13 12:22:11 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\sa\1x3 half inch letters holes1_optimized.plt
2026-07-13 12:22:13 | INFO     | plt_optimizer | Starting optimization with Genetic Algorithm on 194 blocks
2026-07-13 12:22:13 | INFO     | plt_optimizer | Running Genetic Algorithm on 194 blocks
2026-07-13 12:22:14 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=171336.023
2026-07-13 12:22:14 | INFO     | plt_optimizer | Reassembling document with 194 blocks
2026-07-13 12:22:14 | INFO     | plt_optimizer | Reassembly complete: 194 paths
2026-07-13 12:22:14 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\genetic\1x3 half inch letters holes1_optimized.plt
2026-07-13 12:22:14 | INFO     | plt_optimizer | Starting optimization with NearestNeighbor + 2-Opt on 48 blocks
2026-07-13 12:22:14 | INFO     | plt_optimizer | Running NearestNeighbor + 2-Opt on 48 blocks
2026-07-13 12:22:14 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=64538.072
2026-07-13 12:22:14 | INFO     | plt_optimizer | Reassembling document with 48 blocks
2026-07-13 12:22:14 | INFO     | plt_optimizer | Reassembly complete: 814 paths
2026-07-13 12:22:14 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\nn2opt\334X712 RED DANGER conveyers start and stop2_optimized.plt
2026-07-13 12:22:15 | INFO     | plt_optimizer | [2/5] 1x3 half inch letters holes1.plt done in 12.40s (avg 6.15s, ETA 6.2s)
2026-07-13 12:22:15 | INFO     | plt_optimizer |   -> OK
2026-07-13 12:22:18 | INFO     | plt_optimizer | Starting optimization with Cheapest Insertion Heuristic on 48 blocks
2026-07-13 12:22:18 | INFO     | plt_optimizer | Running Cheapest Insertion Heuristic on 48 blocks
2026-07-13 12:22:18 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=72401.294
2026-07-13 12:22:18 | INFO     | plt_optimizer | Reassembling document with 48 blocks
2026-07-13 12:22:18 | INFO     | plt_optimizer | Reassembly complete: 814 paths
2026-07-13 12:22:18 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\insertion\334X712 RED DANGER conveyers start and stop2_optimized.plt
2026-07-13 12:22:22 | INFO     | plt_optimizer | Starting optimization with Christofides-Serdyukov S-T Path (5/3 approx) on 48 blocks
2026-07-13 12:22:22 | INFO     | plt_optimizer | Running Christofides-Serdyukov S-T Path (5/3 approx) on 48 blocks
2026-07-13 12:22:22 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=81860.959
2026-07-13 12:22:22 | INFO     | plt_optimizer | Reassembling document with 48 blocks
2026-07-13 12:22:22 | INFO     | plt_optimizer | Reassembly complete: 814 paths
2026-07-13 12:22:22 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\christofides\334X712 RED DANGER conveyers start and stop2_optimized.plt
2026-07-13 12:22:26 | INFO     | plt_optimizer | Starting optimization with Simulated Annealing on 48 blocks
2026-07-13 12:22:26 | INFO     | plt_optimizer | Running Simulated Annealing on 48 blocks
2026-07-13 12:22:26 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=64538.072
2026-07-13 12:22:26 | INFO     | plt_optimizer | Reassembling document with 48 blocks
2026-07-13 12:22:26 | INFO     | plt_optimizer | Reassembly complete: 814 paths
2026-07-13 12:22:26 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\sa\334X712 RED DANGER conveyers start and stop2_optimized.plt
2026-07-13 12:22:30 | INFO     | plt_optimizer | Starting optimization with Genetic Algorithm on 48 blocks
2026-07-13 12:22:30 | INFO     | plt_optimizer | Running Genetic Algorithm on 48 blocks
2026-07-13 12:22:30 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=64753.910
2026-07-13 12:22:30 | INFO     | plt_optimizer | Reassembling document with 48 blocks
2026-07-13 12:22:30 | INFO     | plt_optimizer | Reassembly complete: 814 paths
2026-07-13 12:22:30 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\genetic\334X712 RED DANGER conveyers start and stop2_optimized.plt
2026-07-13 12:22:35 | INFO     | plt_optimizer | [3/5] 334X712 RED DANGER conveyers start and stop2.plt done in 32.09s (avg 11.34s, ETA 0.0s)
2026-07-13 12:22:35 | INFO     | plt_optimizer |   -> OK
2026-07-13 12:22:35 | INFO     | plt_optimizer | Benchmark finished in 33.07s
2026-07-13 12:22:35 | INFO     | plt_optimizer | Wrote 30 per-strategy row(s) and 5 ensemble row(s); avg 6.61s/file in parallel
2026-07-13 12:24:03 | INFO     | plt_optimizer | Starting baseline extent profiling
2026-07-13 12:24:03 | INFO     | plt_optimizer | Profiling complete: is_structural=False (avg 4.7 segments/path, 78.0% structural), baseline_extent=24383.951, total_cutting_strokes=11
2026-07-13 12:24:03 | INFO     | plt_optimizer | Starting baseline extent profiling
2026-07-13 12:24:03 | INFO     | plt_optimizer | Profiling complete: is_structural=True (avg 4.5 segments/path, 100.0% structural), baseline_extent=18287.963, total_cutting_strokes=24
2026-07-13 12:24:31 | INFO     | plt_optimizer | Starting baseline extent profiling
2026-07-13 12:24:31 | INFO     | plt_optimizer | Profiling complete: is_structural=False (avg 4.7 segments/path, 78.0% structural), baseline_extent=24383.951, total_cutting_strokes=11
2026-07-13 12:24:31 | INFO     | plt_optimizer | Starting baseline extent profiling
2026-07-13 12:24:31 | INFO     | plt_optimizer | Profiling complete: is_structural=True (avg 4.5 segments/path, 100.0% structural), baseline_extent=18287.963, total_cutting_strokes=24
2026-07-13 12:24:35 | INFO     | plt_optimizer | Starting baseline extent profiling
2026-07-13 12:24:35 | INFO     | plt_optimizer | Profiling complete: is_structural=False (avg 4.7 segments/path, 78.0% structural), baseline_extent=24383.951, total_cutting_strokes=11
2026-07-13 12:24:35 | INFO     | plt_optimizer | Starting baseline extent profiling
2026-07-13 12:24:35 | INFO     | plt_optimizer | Profiling complete: is_structural=True (avg 4.5 segments/path, 100.0% structural), baseline_extent=18287.963, total_cutting_strokes=24
2026-07-13 12:25:00 | INFO     | plt_optimizer | Starting baseline extent profiling
2026-07-13 12:25:00 | INFO     | plt_optimizer | Profiling complete: is_structural=True (avg 4.7 segments/path, 100.0% structural), baseline_extent=24383.951, total_cutting_strokes=11
2026-07-13 12:25:00 | INFO     | plt_optimizer | Starting baseline extent profiling
2026-07-13 12:25:00 | INFO     | plt_optimizer | Profiling complete: is_structural=True (avg 4.5 segments/path, 100.0% structural), baseline_extent=18287.963, total_cutting_strokes=24
2026-07-13 12:25:16 | INFO     | plt_optimizer | Benchmark starting: 7 file(s), 7 worker(s)
2026-07-13 12:25:16 | INFO     | plt_optimizer | Submitted 7 file(s) to 7 worker(s)
2026-07-13 12:25:16 | INFO     | plt_optimizer | Parsing PLT file: examples\1-inch-square.plt
2026-07-13 12:25:16 | INFO     | plt_optimizer | Parsing PLT file: examples\1x3 half inch letters holes1.plt
2026-07-13 12:25:16 | INFO     | plt_optimizer | Parsing PLT file: examples\2026-07-10 SW0914 1230sheet0.plt
2026-07-13 12:25:16 | INFO     | plt_optimizer | Parsing PLT file: examples\2026-07-10 SW0914 1230sheet0_optimi.plt
2026-07-13 12:25:17 | INFO     | plt_optimizer | Parsing PLT file: examples\334X712 RED DANGER conveyers start and stop2.plt
2026-07-13 12:25:17 | INFO     | plt_optimizer | Parsing PLT file: examples\SFA3X611sheet1.plt
2026-07-13 12:25:17 | INFO     | plt_optimizer | Parsing PLT file: examples\test_rect_grid13sheet0.plt
2026-07-13 12:25:17 | INFO     | plt_optimizer | Starting baseline extent profiling
2026-07-13 12:25:17 | INFO     | plt_optimizer | Profiling complete: is_structural=False (avg 4.0 segments/path, 0.0% structural), baseline_extent=1016.000, total_cutting_strokes=4
2026-07-13 12:25:17 | INFO     | plt_optimizer | Chunking 1 stroke paths with threshold=2032.000 (baseline_extent=1016.000, multiplier=2.0)
2026-07-13 12:25:17 | INFO     | plt_optimizer | Created 1 MacroBlocks
2026-07-13 12:25:17 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\no-opt\1-inch-square_optimized.plt
2026-07-13 12:25:17 | INFO     | plt_optimizer | Starting baseline extent profiling
2026-07-13 12:25:17 | INFO     | plt_optimizer | Profiling complete: is_structural=False (avg 3.0 segments/path, 84.6% structural), baseline_extent=8122.000, total_cutting_strokes=18
2026-07-13 12:25:17 | INFO     | plt_optimizer | Chunking 26 stroke paths with threshold=16244.000 (baseline_extent=8122.000, multiplier=2.0)
2026-07-13 12:25:17 | INFO     | plt_optimizer | Created 1 MacroBlocks
2026-07-13 12:25:17 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\no-opt\2026-07-10 SW0914 1230sheet0_optimi_optimized.plt
2026-07-13 12:25:17 | INFO     | plt_optimizer | Starting baseline extent profiling
2026-07-13 12:25:17 | INFO     | plt_optimizer | Profiling complete: is_structural=True (avg 3.7 segments/path, 85.7% structural), baseline_extent=8122.000, total_cutting_strokes=18
2026-07-13 12:25:17 | INFO     | plt_optimizer | Structural file detected: Bypassing chunker for 1:1 routing (21 paths)
2026-07-13 12:25:17 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\no-opt\2026-07-10 SW0914 1230sheet0_optimized.plt
2026-07-13 12:25:17 | INFO     | plt_optimizer | Starting baseline extent profiling
2026-07-13 12:25:17 | INFO     | plt_optimizer | Profiling complete: is_structural=False (avg 2.2 segments/path, 31.8% structural), baseline_extent=3048.000, total_cutting_strokes=49
2026-07-13 12:25:17 | INFO     | plt_optimizer | Chunking 22 stroke paths with threshold=6096.000 (baseline_extent=3048.000, multiplier=2.0)
2026-07-13 12:25:17 | INFO     | plt_optimizer | Created 6 MacroBlocks
2026-07-13 12:25:17 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\no-opt\test_rect_grid13sheet0_optimized.plt
2026-07-13 12:25:17 | INFO     | plt_optimizer | Starting optimization with NearestNeighbor + 2-Opt on 1 blocks
2026-07-13 12:25:17 | INFO     | plt_optimizer | Running NearestNeighbor + 2-Opt on 1 blocks
2026-07-13 12:25:17 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=0.000
2026-07-13 12:25:17 | INFO     | plt_optimizer | Reassembling document with 1 blocks
2026-07-13 12:25:17 | INFO     | plt_optimizer | Reassembly complete: 1 paths
2026-07-13 12:25:17 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\nn2opt\1-inch-square_optimized.plt
2026-07-13 12:25:18 | INFO     | plt_optimizer | Starting optimization with Cheapest Insertion Heuristic on 1 blocks
2026-07-13 12:25:18 | INFO     | plt_optimizer | Running Cheapest Insertion Heuristic on 1 blocks
2026-07-13 12:25:18 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=0.000
2026-07-13 12:25:18 | INFO     | plt_optimizer | Reassembling document with 1 blocks
2026-07-13 12:25:18 | INFO     | plt_optimizer | Reassembly complete: 1 paths
2026-07-13 12:25:18 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\insertion\1-inch-square_optimized.plt
2026-07-13 12:25:18 | INFO     | plt_optimizer | Starting optimization with NearestNeighbor + 2-Opt on 1 blocks
2026-07-13 12:25:18 | INFO     | plt_optimizer | Running NearestNeighbor + 2-Opt on 1 blocks
2026-07-13 12:25:18 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=0.000
2026-07-13 12:25:18 | INFO     | plt_optimizer | Reassembling document with 1 blocks
2026-07-13 12:25:18 | INFO     | plt_optimizer | Reassembly complete: 26 paths
2026-07-13 12:25:18 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\nn2opt\2026-07-10 SW0914 1230sheet0_optimi_optimized.plt
2026-07-13 12:25:18 | INFO     | plt_optimizer | Starting baseline extent profiling
2026-07-13 12:25:18 | INFO     | plt_optimizer | Profiling complete: is_structural=True (avg 4.7 segments/path, 100.0% structural), baseline_extent=24383.951, total_cutting_strokes=11
2026-07-13 12:25:18 | INFO     | plt_optimizer | Structural file detected: Bypassing chunker for 1:1 routing (91 paths)
2026-07-13 12:25:18 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\no-opt\SFA3X611sheet1_optimized.plt
2026-07-13 12:25:18 | INFO     | plt_optimizer | Starting optimization with NearestNeighbor + 2-Opt on 21 blocks
2026-07-13 12:25:18 | INFO     | plt_optimizer | Running NearestNeighbor + 2-Opt on 21 blocks
2026-07-13 12:25:18 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=30983.210
2026-07-13 12:25:18 | INFO     | plt_optimizer | Reassembling document with 21 blocks
2026-07-13 12:25:18 | INFO     | plt_optimizer | Reassembly complete: 21 paths
2026-07-13 12:25:18 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\nn2opt\2026-07-10 SW0914 1230sheet0_optimized.plt
2026-07-13 12:25:18 | INFO     | plt_optimizer | Starting optimization with NearestNeighbor + 2-Opt on 6 blocks
2026-07-13 12:25:18 | INFO     | plt_optimizer | Running NearestNeighbor + 2-Opt on 6 blocks
2026-07-13 12:25:18 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=13422.480
2026-07-13 12:25:18 | INFO     | plt_optimizer | Reassembling document with 6 blocks
2026-07-13 12:25:18 | INFO     | plt_optimizer | Reassembly complete: 22 paths
2026-07-13 12:25:18 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\nn2opt\test_rect_grid13sheet0_optimized.plt
2026-07-13 12:25:18 | INFO     | plt_optimizer | Starting optimization with Christofides-Serdyukov S-T Path (5/3 approx) on 1 blocks
2026-07-13 12:25:18 | INFO     | plt_optimizer | Running Christofides-Serdyukov S-T Path (5/3 approx) on 1 blocks
2026-07-13 12:25:18 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=0.000
2026-07-13 12:25:18 | INFO     | plt_optimizer | Reassembling document with 1 blocks
2026-07-13 12:25:18 | INFO     | plt_optimizer | Reassembly complete: 1 paths
2026-07-13 12:25:18 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\christofides\1-inch-square_optimized.plt
2026-07-13 12:25:18 | INFO     | plt_optimizer | Starting baseline extent profiling
2026-07-13 12:25:18 | INFO     | plt_optimizer | Profiling complete: is_structural=True (avg 4.5 segments/path, 100.0% structural), baseline_extent=18287.963, total_cutting_strokes=24
2026-07-13 12:25:18 | INFO     | plt_optimizer | Structural file detected: Bypassing chunker for 1:1 routing (194 paths)
2026-07-13 12:25:18 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\no-opt\1x3 half inch letters holes1_optimized.plt
2026-07-13 12:25:18 | INFO     | plt_optimizer | Starting optimization with Cheapest Insertion Heuristic on 21 blocks
2026-07-13 12:25:18 | INFO     | plt_optimizer | Running Cheapest Insertion Heuristic on 21 blocks
2026-07-13 12:25:18 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=25398.577
2026-07-13 12:25:18 | INFO     | plt_optimizer | Reassembling document with 21 blocks
2026-07-13 12:25:18 | INFO     | plt_optimizer | Reassembly complete: 21 paths
2026-07-13 12:25:18 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\insertion\2026-07-10 SW0914 1230sheet0_optimized.plt
2026-07-13 12:25:18 | INFO     | plt_optimizer | Starting optimization with Simulated Annealing on 1 blocks
2026-07-13 12:25:18 | INFO     | plt_optimizer | Running Simulated Annealing on 1 blocks
2026-07-13 12:25:18 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=0.000
2026-07-13 12:25:18 | INFO     | plt_optimizer | Reassembling document with 1 blocks
2026-07-13 12:25:18 | INFO     | plt_optimizer | Reassembly complete: 1 paths
2026-07-13 12:25:18 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\sa\1-inch-square_optimized.plt
2026-07-13 12:25:19 | INFO     | plt_optimizer | Starting optimization with Cheapest Insertion Heuristic on 1 blocks
2026-07-13 12:25:19 | INFO     | plt_optimizer | Running Cheapest Insertion Heuristic on 1 blocks
2026-07-13 12:25:19 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=0.000
2026-07-13 12:25:19 | INFO     | plt_optimizer | Reassembling document with 1 blocks
2026-07-13 12:25:19 | INFO     | plt_optimizer | Reassembly complete: 26 paths
2026-07-13 12:25:19 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\insertion\2026-07-10 SW0914 1230sheet0_optimi_optimized.plt
2026-07-13 12:25:19 | INFO     | plt_optimizer | Starting optimization with Cheapest Insertion Heuristic on 6 blocks
2026-07-13 12:25:19 | INFO     | plt_optimizer | Running Cheapest Insertion Heuristic on 6 blocks
2026-07-13 12:25:19 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=13422.480
2026-07-13 12:25:19 | INFO     | plt_optimizer | Reassembling document with 6 blocks
2026-07-13 12:25:19 | INFO     | plt_optimizer | Reassembly complete: 22 paths
2026-07-13 12:25:19 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\insertion\test_rect_grid13sheet0_optimized.plt
2026-07-13 12:25:19 | INFO     | plt_optimizer | Starting optimization with Genetic Algorithm on 1 blocks
2026-07-13 12:25:19 | INFO     | plt_optimizer | Running Genetic Algorithm on 1 blocks
2026-07-13 12:25:19 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=0.000
2026-07-13 12:25:19 | INFO     | plt_optimizer | Reassembling document with 1 blocks
2026-07-13 12:25:19 | INFO     | plt_optimizer | Reassembly complete: 1 paths
2026-07-13 12:25:19 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\genetic\1-inch-square_optimized.plt
2026-07-13 12:25:19 | INFO     | plt_optimizer | Starting optimization with NearestNeighbor + 2-Opt on 91 blocks
2026-07-13 12:25:19 | INFO     | plt_optimizer | Running NearestNeighbor + 2-Opt on 91 blocks
2026-07-13 12:25:19 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=144043.049
2026-07-13 12:25:19 | INFO     | plt_optimizer | Reassembling document with 91 blocks
2026-07-13 12:25:19 | INFO     | plt_optimizer | Reassembly complete: 91 paths
2026-07-13 12:25:19 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\nn2opt\SFA3X611sheet1_optimized.plt
2026-07-13 12:25:19 | INFO     | plt_optimizer | Starting optimization with Christofides-Serdyukov S-T Path (5/3 approx) on 21 blocks
2026-07-13 12:25:19 | INFO     | plt_optimizer | Running Christofides-Serdyukov S-T Path (5/3 approx) on 21 blocks
2026-07-13 12:25:19 | INFO     | plt_optimizer | Starting optimization with Christofides-Serdyukov S-T Path (5/3 approx) on 1 blocks
2026-07-13 12:25:19 | INFO     | plt_optimizer | Running Christofides-Serdyukov S-T Path (5/3 approx) on 1 blocks
2026-07-13 12:25:19 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=0.000
2026-07-13 12:25:19 | INFO     | plt_optimizer | Reassembling document with 1 blocks
2026-07-13 12:25:19 | INFO     | plt_optimizer | Reassembly complete: 26 paths
2026-07-13 12:25:19 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\christofides\2026-07-10 SW0914 1230sheet0_optimi_optimized.plt
2026-07-13 12:25:19 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=59439.022
2026-07-13 12:25:19 | INFO     | plt_optimizer | Reassembling document with 21 blocks
2026-07-13 12:25:19 | INFO     | plt_optimizer | Reassembly complete: 21 paths
2026-07-13 12:25:19 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\christofides\2026-07-10 SW0914 1230sheet0_optimized.plt
2026-07-13 12:25:19 | INFO     | plt_optimizer | Starting optimization with Christofides-Serdyukov S-T Path (5/3 approx) on 6 blocks
2026-07-13 12:25:19 | INFO     | plt_optimizer | Running Christofides-Serdyukov S-T Path (5/3 approx) on 6 blocks
2026-07-13 12:25:19 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=13422.480
2026-07-13 12:25:19 | INFO     | plt_optimizer | Reassembling document with 6 blocks
2026-07-13 12:25:19 | INFO     | plt_optimizer | Reassembly complete: 22 paths
2026-07-13 12:25:19 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\christofides\test_rect_grid13sheet0_optimized.plt
2026-07-13 12:25:19 | INFO     | plt_optimizer | [1/7] 1-inch-square.plt done in 2.79s (avg 2.79s, ETA 16.7s)
2026-07-13 12:25:19 | INFO     | plt_optimizer |   -> OK
2026-07-13 12:25:20 | INFO     | plt_optimizer | Starting optimization with Simulated Annealing on 1 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Running Simulated Annealing on 1 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Starting optimization with Simulated Annealing on 21 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=0.000
2026-07-13 12:25:20 | INFO     | plt_optimizer | Running Simulated Annealing on 21 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Reassembling document with 1 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Reassembly complete: 26 paths
2026-07-13 12:25:20 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\sa\2026-07-10 SW0914 1230sheet0_optimi_optimized.plt
2026-07-13 12:25:20 | INFO     | plt_optimizer | Starting optimization with NearestNeighbor + 2-Opt on 194 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Running NearestNeighbor + 2-Opt on 194 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=30983.210
2026-07-13 12:25:20 | INFO     | plt_optimizer | Reassembling document with 21 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Reassembly complete: 21 paths
2026-07-13 12:25:20 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\sa\2026-07-10 SW0914 1230sheet0_optimized.plt
2026-07-13 12:25:20 | INFO     | plt_optimizer | Starting optimization with Simulated Annealing on 6 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Running Simulated Annealing on 6 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=12192.000
2026-07-13 12:25:20 | INFO     | plt_optimizer | Reassembling document with 6 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Reassembly complete: 22 paths
2026-07-13 12:25:20 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\sa\test_rect_grid13sheet0_optimized.plt
2026-07-13 12:25:20 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=158982.057
2026-07-13 12:25:20 | INFO     | plt_optimizer | Reassembling document with 194 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Reassembly complete: 194 paths
2026-07-13 12:25:20 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\nn2opt\1x3 half inch letters holes1_optimized.plt
2026-07-13 12:25:20 | INFO     | plt_optimizer | Starting optimization with Cheapest Insertion Heuristic on 91 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Running Cheapest Insertion Heuristic on 91 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Starting optimization with Genetic Algorithm on 1 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Running Genetic Algorithm on 1 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=0.000
2026-07-13 12:25:20 | INFO     | plt_optimizer | Reassembling document with 1 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Reassembly complete: 26 paths
2026-07-13 12:25:20 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\genetic\2026-07-10 SW0914 1230sheet0_optimi_optimized.plt
2026-07-13 12:25:20 | INFO     | plt_optimizer | Starting optimization with Genetic Algorithm on 21 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Running Genetic Algorithm on 21 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Starting optimization with Genetic Algorithm on 6 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Running Genetic Algorithm on 6 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=93144.432
2026-07-13 12:25:20 | INFO     | plt_optimizer | Reassembling document with 91 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Reassembly complete: 91 paths
2026-07-13 12:25:20 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\insertion\SFA3X611sheet1_optimized.plt
2026-07-13 12:25:20 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=13422.480
2026-07-13 12:25:20 | INFO     | plt_optimizer | Reassembling document with 6 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Reassembly complete: 22 paths
2026-07-13 12:25:20 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\genetic\test_rect_grid13sheet0_optimized.plt
2026-07-13 12:25:20 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=30575.112
2026-07-13 12:25:20 | INFO     | plt_optimizer | Reassembling document with 21 blocks
2026-07-13 12:25:20 | INFO     | plt_optimizer | Reassembly complete: 21 paths
2026-07-13 12:25:20 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\genetic\2026-07-10 SW0914 1230sheet0_optimized.plt
2026-07-13 12:25:21 | INFO     | plt_optimizer | [4/7] 2026-07-10 SW0914 1230sheet0_optimi.plt done in 4.30s (avg 3.55s, ETA 17.7s)
2026-07-13 12:25:21 | INFO     | plt_optimizer |   -> OK
2026-07-13 12:25:21 | INFO     | plt_optimizer | [7/7] test_rect_grid13sheet0.plt done in 4.39s (avg 3.83s, ETA 15.3s)
2026-07-13 12:25:21 | INFO     | plt_optimizer |   -> OK
2026-07-13 12:25:21 | INFO     | plt_optimizer | [3/7] 2026-07-10 SW0914 1230sheet0.plt done in 4.45s (avg 3.98s, ETA 12.0s)
2026-07-13 12:25:21 | INFO     | plt_optimizer |   -> OK
2026-07-13 12:25:21 | INFO     | plt_optimizer | Starting optimization with Cheapest Insertion Heuristic on 194 blocks
2026-07-13 12:25:21 | INFO     | plt_optimizer | Running Cheapest Insertion Heuristic on 194 blocks
2026-07-13 12:25:21 | INFO     | plt_optimizer | Starting optimization with Christofides-Serdyukov S-T Path (5/3 approx) on 91 blocks
2026-07-13 12:25:21 | INFO     | plt_optimizer | Running Christofides-Serdyukov S-T Path (5/3 approx) on 91 blocks
2026-07-13 12:25:21 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=322819.740
2026-07-13 12:25:21 | INFO     | plt_optimizer | Reassembling document with 91 blocks
2026-07-13 12:25:21 | INFO     | plt_optimizer | Reassembly complete: 91 paths
2026-07-13 12:25:21 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\christofides\SFA3X611sheet1_optimized.plt
2026-07-13 12:25:22 | INFO     | plt_optimizer | Starting optimization with Simulated Annealing on 91 blocks
2026-07-13 12:25:22 | INFO     | plt_optimizer | Running Simulated Annealing on 91 blocks
2026-07-13 12:25:22 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=144043.049
2026-07-13 12:25:22 | INFO     | plt_optimizer | Reassembling document with 91 blocks
2026-07-13 12:25:22 | INFO     | plt_optimizer | Reassembly complete: 91 paths
2026-07-13 12:25:22 | INFO     | plt_optimizer | Writing PLT file: examples_benchmark\optimized\sa\SFA3X611sheet1_optimized.plt
2026-07-13 12:25:23 | INFO     | plt_optimizer | Starting optimization with Genetic Algorithm on 91 blocks
2026-07-13 12:25:23 | INFO     | plt_optimizer | Running Genetic Algorithm on 91 blocks
2026-07-13 12:25:24 | INFO     | plt_optimizer | Optimization complete: total_travel_distance=231209.715
2026-07-13 12:25:24 | INFO     | plt_optimizer | Reassembling document with 194 blocks
2026-07-13 12:25:24 | INFO     | plt_optimizer | Reassembly complete: 194 paths
